PMID	Title	State	Has_Explicit_US	Has_Indicators	Affiliation
23169685	Longitudinal patterns of analgesic and central acting drug use and associated effectiveness in fibro...	Kansas	True	False	Rheumatology, National Data Bank for Rheumatic Diseases, Wichita, Kansas, USA. fwolfe@arthritis-research.org
23169682	Duplication 12p and Pallister-Killian syndrome: a case report and review of the literature toward de...	Pennsylvania	True	True	Division of Human Genetics, The Children's Hospital of Philadelphia, Philadelphia, Pennsylvania 19104, USA.
23169688	Seizure characteristics in Pallister-Killian syndrome.	Utah	True	False	Division of Pediatric Neurology, Department of Pediatrics, University of Utah School of Medicine, Salt Lake City, Utah, USA. meghan.candee@hsc.utah.edu
23169696	Two novel mutations of the calcium-sensing receptor gene affecting the same amino acid position lead...	Delaware	False	False	EA 6309 - Maintenance Myélinique et Neuropathies Périphériques, Faculté de Médecine - Biochimie, Université de Limoges, 6ème étage, 2 rue du Dr Marcland, 87025 Limoges, France. asliabaldini@unilim.fr
23169701	Vanadium distribution in four-component Mo-V-Te-Nb mixed-oxide catalysts from first principles: how ...	Delaware	False	False	Université de Lyon, CNRS, and Ecole Normale Supérieure of Lyon, 46 Allée d'Italie, 69364 Lyon Cedex 07, France.
23169702	A 0.7 Mb de novo duplication at 7q21.3 including the genes DLX5 and DLX6 in a patient with split-han...	Indiana	True	False	New York State Institute for Basic Research in Developmental Disabilities, Staten Island, New York, USA.
23169709	Imaging of trauma: Part 1, Pseudotrauma of the spine--osseous variants that may simulate injury.	Washington	True	True	Department of Radiology, University of Washington, Harborview Medical Center, Seattle, WA, USA. rcarr2@u.washington.edu
23169708	MRI for evaluation of myeloid sarcoma in adults: a single-institution 10-year experience.	Massachusetts	True	True	Department of Imaging, Dana-Farber Cancer Institute, 450 Brookline Ave, Boston, MA 02215, USA. ashinagare@partners.org
23169704	Genes of innate immunity and the biological response to inhaled ozone.	North Carolina	True	False	Department of Medicine, Duke University Medical Center, Durham, NC 27710, USA.
23169710	Imaging of trauma: Part 2, Abdominal trauma and pregnancy--a radiologist's guide to doing what is be...	Washington	True	True	Department of Radiology, Harborview Medical Center, 325 Ninth Ave, Seattle, WA 98104-2499, USA. csadro@u.washington.edu
23169712	CT attenuation of the bronchial wall in patients with asthma: comparison with geometric parameters a...	Delaware	False	False	Unité d'Imagerie Thoracique et Cardiovasculaire, CHU de Bordeaux, Hopital du Haut-Lévêque, 5 Ave de Magellan, 33604 Pessac, France.
23169715	Pulmonary 64-MDCT angiography with 30 mL of IV contrast material: vascular enhancement and image qua...	Massachusetts	True	True	Department of Radiology, Division of Thoracic Imaging and Interventions, Massachusetts General Hospital, Boston, MA, USA.
23169716	Radiography of pacemakers and implantable cardioverter defibrillators.	Texas	True	False	Department of Diagnostic Imaging, University of Texas M. D. Anderson Cancer Center, 1515 Holcombe Blvd, Unit 1475, Houston, TX 77030-4009, USA. ccostelloe@mdanderson.org
23169717	Pneumatosis intestinalis and bowel perforation associated with molecular targeted therapy: an emergi...	Massachusetts	True	True	Department of Imaging, Dana-Farber Cancer Institute, 450 Brookline Ave, Boston, MA 02215, USA. ashinagare@partners.org
23169720	Current update on cytogenetics, taxonomy, diagnosis, and management of adrenocortical carcinoma: wha...	Colorado	True	False	Body Imaging Section, Division of Diagnostic Imaging, The University of Texas M. D. Anderson Cancer Center, Unit 1476, 1515 Holcombe Blvd, Houston, TX 77030-4009, USA. drdakshin@yahoo.co.in
23169719	Portal vein embolization: cross-sectional imaging of normal features and complications.	Texas	True	False	Department of Body Imaging, The University of Texas M. D. Anderson Cancer Center, Houston, TX, USA.
23169718	Abdominal CT with model-based iterative reconstruction (MBIR): initial results of a prospective tria...	Wisconsin	True	False	Department of Radiology, University of Wisconsin School of Medicine and Public Health, E3/311 Clinical Science Center, 600 Highland Ave, Madison, WI 53792-3252, USA. ppickhardt2@uwhealth.org
23169721	Hereditary renal tumor syndromes: imaging findings and management strategies.	Missouri	True	False	Mallinckrodt Institute of Radiology, Washington University School of Medicine, Campus Box 8131, 510 S Kingshighway Blvd, St. Louis, MO 63110, USA. northrupb@mir.wustl.edu
23169722	Incidental findings at initial imaging workup of patients with prostate cancer: clinical significanc...	Massachusetts	True	True	Division of Abdominal Imaging and Interventional Radiology, Massachusetts General Hospital, Harvard Medical School, 55 Fruit St, White 270, Boston, MA 02114, USA.
23169725	Interrater agreement in the evaluation of discrepant imaging findings with the Radpeer system.	Washington	True	True	Department of Radiology, University of Washington, Box 359728, 325 9th Ave, Seattle, WA 98104, USA.
23169727	New exposure indicators for digital radiography simplified for radiologists and technologists.	Missouri	True	False	Electronic Radiology Laboratory, Mallinckrodt Institute of Radiology, St. Louis Children's Hospital, Washington University School of Medicine, 510 S Kingshighway, St. Louis, MO 63110, USA. dons@mir.wu...
23169726	Physicians' and midlevel providers' awareness of lifetime radiation-attributable cancer risk associa...	New York	True	False	Department of Imaging Sciences, University of Rochester, Strong Memorial Hospital, 601 Elmwood Ave, Box 648, Rochester, NY 14642-8648, USA. Savita_puri@urmc.rochester.edu
23169728	Embedding 3D radiology models in portable document format.	California	True	True	Department of Radiology and Biomedical Imaging, University of California, San Francisco, 505 Parnassus Ave., M-391, San Francisco, CA 94143, USA. andrewphelps@ucsf.edu
23169729	Soft-tissue lesions: when can we exclude sarcoma?	Maryland	True	True	Russell H. Morgan Department of Radiology and Radiological Science, Johns Hopkins Hospital, 601 N Caroline St, Baltimore, MD 21287, USA. achhabr6@jhmi.edu
23169730	Vertebroplasty and kyphoplasty in the United States: provider distribution and guidance method, 2001...	Pennsylvania	True	True	Department of Radiology, Thomas Jefferson University Hospital, 132 S 10th St, Philadelphia, PA 19107, USA. suzanne.long@jefferson.edu
23169732	CT perfusion imaging pitfall related to fetal posterior cerebral artery.	Virginia	True	False	Department of Radiology, West Virginia University. Box 9235 HSC, Morgantown, WV 26506, USA. drkramrd@yahoo.com
23169731	Quality outcomes of reinterpretation of brain CT studies by subspecialty experts in stroke imaging.	California	True	False	Advanced Imaging of South Bay, Department of Radiology, Providence Little Company of Mary Medical Center Torrance, 4101 Torrance Blvd, Torrance, CA 90503, USA.
23169737	Radiation dose and image quality at high-pitch CT angiography of the aorta: intraindividual and inte...	South Carolina	True	False	Department of Radiology and Radiological Science, Medical University of South Carolina, Ashley River Tower, 25 Courtenay Dr, MSC 226, Charleston, SC 29401, USA.
23169733	Role of 18F-FDG PET/CT in the diagnosis of clinically suspected Marjolin ulcer.	Georgia	False	False	Department of Radiology, Hallym University Hangang Sacred Heart Hospital, 94-200 Yeongdeungpo-dong 2-ga, Yeongdeungpo-gu, Seoul 150-719, Korea.
23169738	The value of pelvic MRI in the diagnosis of posterior cul-de-sac obliteration in cases of deep pelvi...	Delaware	False	False	Service d'Imagerie Diagnostique et Interventionnelle, Centre Hospitalier Régional et Universitaire de Nice, Hôpital Archet 2, 151 Route de Saint Antoine de Ginestière, BP 3079, 06202 Nice Cedex 3, Fra...
23169739	Focal renal lesions in pediatric patients.	Massachusetts	True	True	Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215, USA.
23169742	Imaging features of primary and secondary adult rhabdomyosarcoma.	Massachusetts	True	True	Department of Radiology, Dana Farber Cancer Institute, Brigham and Women's Hospital, and Harvard Medical School, 450 Brookline Ave, Boston, MA 02215, USA. ssaboo@partners.org
23169741	CT of splenosis: patterns and pitfalls.	Maryland	True	True	Johns Hopkins School of Medicine, Baltimore, MD, USA.
23169740	Confidentiality: an essential element of professionalism.	Indiana	True	False	Department of Radiology, Indiana University School of Medicine, 702 N Barnhill Dr, Rm 1053, Indianapolis, IN 46202, USA. rbgunder@iupui.edu
23169743	Software Aids for radiologists: Part 1, Useful Photoshop skills.	Washington	True	True	Department of Radiology, Emergency Radiology, University of Washington, Seattle, WA, USA.
23169744	Software Aids for radiologists: Part 2, Essential apps for handheld devices.	Nebraska	True	True	Department of Radiology, University of Washington, Roosevelt Radiology, 4245 Roosevelt Way NE, Seattle, WA 98105, USA. mrich@uw.edu
23169746	Characterization of synovial sarcoma calcification.	Utah	True	False	Department of Radiology, University of Utah Health Sciences Center, 30 North 1900 East, 1AO71, Salt Lake City, UT 84132, USA. bwwilkerson@gmail.com
23169749	Complication rate of ultrasound-guided percutaneous cholecystostomy in patients with coagulopathy.	Massachusetts	True	True	Department of Radiology, Abdominal Imaging Section, Beth Israel Deaconess Medical Center, Harvard Medical School, 1 Deaconess Rd, Boston, MA 02215, USA. cathydewhurst@gmail.com
23169751	Gamma camera breast imaging lexicon.	Minnesota	True	True	Department of Radiology, Mayo Clinic, 200 1st St SW, Rochester, MN 55905, USA. conners.amy@mayo.edu
23169761	The behavioral phenotype in MECP2 duplication syndrome: a comparison with idiopathic autism.	Tennessee	True	False	Departments of Pediatrics and Psychiatry, Vanderbilt University, Nashville, TN, USA. sarika.u.peters@vanderbilt.edu
23169762	Gold(III)- versus gold(I)-induced cyclization: synthesis of six-membered mesoionic carbene and acycl...	California	True	False	UCSD-CNRS Joint Research Chemistry Laboratory, Department of Chemistry and Biochemistry, University of California San Diego, La Jolla, 92093-0343, USA.
23169763	Developmental and behavioral characteristics of individuals with Pallister-Killian syndrome.	Minnesota	True	False	Alexander Center, Eden Prairie, Minnesota, ,USA.
23169764	Is today's marijuana more potent simply because it's fresher?	South Carolina	True	False	Department of Criminology and Criminal Justice, University of South Carolina, Columbia, SC 29208, USA. sevigny@mailbox.sc.edu
23169767	Novel clinical manifestations in Pallister-Killian syndrome: comprehensive evaluation of 59 affected...	Pennsylvania	True	True	Division of Human Genetics, The Children's Hospital of Philadelphia, Philadelphia, Pennsylvania 19104, USA.
23169768	Single-blind randomized controlled trial of surfactant vs hypertonic saline irrigation following end...	North Carolina	True	False	Department of Otolaryngology-Head and Neck Surgery, University of North Carolina-Chapel Hill, Chapel Hill, NC 27599, USA.
23169765	Carbamate protection of AChE against inhibition by agricultural chemicals.	California	True	False	Animal Science Department, University of California-Davis, Davis, CA 95616, USA. bwwilson@ucdavis.edu
